
[00:00:00.000 --> 00:00:04.500]   Also herzlich willkommen zu dieser Einführung in die Programmierung.
[00:25:35.000 --> 00:25:37.000]   Das ist ein Anwesenzündung.
[00:25:37.000 --> 00:25:39.000]   Das ist ein Anwesenzündung.
[00:25:39.000 --> 00:25:41.000]   Das ist ein Anwesenzündung.
[00:25:41.000 --> 00:25:43.000]   Das ist ein Anwesenzündung.
[00:25:43.000 --> 00:25:45.000]   Das ist ein Anwesenzündung.
[00:25:45.000 --> 00:25:47.000]   Das ist ein Anwesenzündung.
[00:25:47.000 --> 00:25:49.000]   Das ist ein Anwesenzündung.
[00:25:49.000 --> 00:25:51.000]   Das ist ein Anwesenzündung.
[00:25:51.000 --> 00:25:53.000]   Das ist ein Anwesenzündung.
[00:25:53.000 --> 00:25:55.000]   Das ist ein Anwesenzündung.
[00:25:55.000 --> 00:25:57.000]   Das ist ein Anwesenzündung.
[00:25:57.000 --> 00:25:59.000]   Das ist ein Anwesenzündung.
[00:25:59.000 --> 00:26:01.000]   Das ist ein Anwesenzündung.
[00:26:01.000 --> 00:26:03.000]   Das ist ein Anwesenzündung.
[00:26:03.000 --> 00:26:05.000]   Das ist ein Anwesenzündung.
[00:26:05.000 --> 00:26:07.000]   Das ist ein Anwesenzündung.
[00:26:07.000 --> 00:26:09.000]   Das ist ein Anwesenzündung.
[00:26:09.000 --> 00:26:11.000]   Das ist ein Anwesenzündung.
[00:26:11.000 --> 00:26:13.000]   Das ist ein Anwesenzündung.
[00:26:13.000 --> 00:26:15.000]   Das ist ein Anwesenzündung.
[00:26:15.000 --> 00:26:17.000]   Das ist ein Anwesenzündung.
[00:26:17.000 --> 00:26:19.000]   Das ist ein Anwesenzündung.
[00:26:19.000 --> 00:26:21.000]   Das ist ein Anwesenzündung.
[00:26:21.000 --> 00:26:23.000]   Das ist ein Anwesenzündung.
[00:26:23.000 --> 00:26:25.000]   Das ist ein Anwesenzündung.
[00:26:25.000 --> 00:26:27.000]   Das ist ein Anwesenzündung.
[00:26:27.000 --> 00:26:29.000]   Das ist ein Anwesenzündung.
[00:26:29.000 --> 00:26:31.000]   Das ist ein Anwesenzündung.
[00:26:31.000 --> 00:26:33.000]   Das ist ein Anwesenzündung.
[00:26:33.000 --> 00:26:35.000]   Das ist ein Anwesenzündung.
[00:26:35.000 --> 00:26:37.000]   Das ist ein Anwesenzündung.
[00:26:37.000 --> 00:26:39.000]   Das ist ein Anwesenzündung.
[00:26:39.000 --> 00:26:41.000]   Das ist ein Anwesenzündung.
[00:26:41.000 --> 00:26:43.000]   Das ist ein Anwesenzündung.
[00:26:43.000 --> 00:26:45.000]   Das ist ein Anwesenzündung.
[00:26:45.000 --> 00:26:47.000]   Das ist ein Anwesenzündung.
[00:26:47.000 --> 00:26:49.000]   Das ist ein Anwesenzündung.
[00:26:49.000 --> 00:26:51.000]   Das ist ein Anwesenzündung.
[00:26:51.000 --> 00:26:53.000]   Das ist ein Anwesenzündung.
[00:26:53.000 --> 00:26:55.000]   Das ist ein Anwesenzündung.
[00:26:55.000 --> 00:26:57.000]   Das ist ein Anwesenzündung.
[00:26:57.000 --> 00:26:59.000]   Das ist ein Anwesenzündung.
[00:26:59.000 --> 00:27:01.000]   Das ist ein Anwesenzündung.
[00:27:01.000 --> 00:27:03.000]   Das ist ein Anwesenzündung.
[00:27:03.000 --> 00:27:05.000]   Das ist ein Anwesenzündung.
[00:27:05.000 --> 00:27:07.000]   Das ist ein Anwesenzündung.
[00:27:07.000 --> 00:27:09.000]   Das ist ein Anwesenzündung.
[00:27:09.000 --> 00:27:11.000]   Das ist ein Anwesenzündung.
[00:27:11.000 --> 00:27:13.000]   Das ist ein Anwesenzündung.
[00:27:13.000 --> 00:27:15.000]   Das ist ein Anwesenzündung.
[00:27:15.000 --> 00:27:17.000]   Das ist ein Anwesenzündung.
[00:27:17.000 --> 00:27:19.000]   Das ist ein Anwesenzündung.
[00:27:19.000 --> 00:27:21.000]   Das ist ein Anwesenzündung.
[00:27:21.000 --> 00:27:23.000]   Das ist ein Anwesenzündung.
[00:27:23.000 --> 00:27:25.000]   Das ist ein Anwesenzündung.
[00:27:25.000 --> 00:27:27.000]   Das ist ein Anwesenzündung.
[00:27:27.000 --> 00:27:29.000]   Das ist ein Anwesenzündung.
[00:27:29.000 --> 00:27:31.000]   Das ist ein Anwesenzündung.
[00:27:31.000 --> 00:27:33.000]   Das ist ein Anwesenzündung.
[00:27:33.000 --> 00:27:35.000]   Das ist ein Anwesenzündung.
[00:27:35.000 --> 00:27:37.000]   Das ist ein Anwesenzündung.
[00:27:37.000 --> 00:27:39.000]   Das ist ein Anwesenzündung.
[00:27:39.000 --> 00:27:41.000]   Das ist ein Anwesenzündung.
[00:27:41.000 --> 00:27:43.000]   Das ist ein Anwesenzündung.
[00:27:43.000 --> 00:27:45.000]   Das ist ein Anwesenzündung.
[00:27:45.000 --> 00:27:47.000]   Das ist ein Anwesenzündung.
[00:27:47.000 --> 00:27:49.000]   Das ist ein Anwesenzündung.
[00:27:49.000 --> 00:27:51.000]   Das ist ein Anwesenzündung.
[00:27:51.000 --> 00:27:53.000]   Das ist ein Anwesenzündung.
[00:27:53.000 --> 00:27:55.000]   Das ist ein Anwesenzündung.
[00:27:55.000 --> 00:27:57.000]   Das ist ein Anwesenzündung.
[00:27:57.000 --> 00:27:59.000]   Das ist ein Anwesenzündung.
[00:27:59.000 --> 00:28:01.000]   Das ist ein Anwesenzündung.
[00:28:01.000 --> 00:28:03.000]   Das ist ein Anwesenzündung.
[00:28:03.000 --> 00:28:05.000]   Das ist ein Anwesenzündung.
[00:28:05.000 --> 00:28:07.000]   Das ist ein Anwesenzündung.
[00:28:07.000 --> 00:28:09.000]   Das ist ein Anwesenzündung.
[00:28:09.000 --> 00:28:11.000]   Das ist ein Anwesenzündung.
[00:28:11.000 --> 00:28:13.000]   Das ist ein Anwesenzündung.
[00:28:13.000 --> 00:28:15.000]   Das ist ein Anwesenzündung.
[00:28:15.000 --> 00:28:17.000]   Das ist ein Anwesenzündung.
[00:28:17.000 --> 00:28:19.000]   Das ist ein Anwesenzündung.
[00:28:19.000 --> 00:28:21.000]   Das ist ein Anwesenzündung.
[00:28:21.000 --> 00:28:23.000]   Das ist ein Anwesenzündung.
[00:28:23.000 --> 00:28:25.000]   Das ist ein Anwesenzündung.
[00:28:25.000 --> 00:28:27.000]   Das ist ein Anwesenzündung.
[00:28:27.000 --> 00:28:29.000]   Das ist ein Anwesenzündung.
[00:28:29.000 --> 00:28:31.000]   Das ist ein Anwesenzündung.
[00:28:31.000 --> 00:28:33.000]   Das ist ein Anwesenzündung.
[00:28:33.000 --> 00:28:35.000]   Das ist ein Anwesenzündung.
[00:28:35.000 --> 00:28:37.000]   Das ist ein Anwesenzündung.
[00:28:37.000 --> 00:28:39.000]   Das ist ein Anwesenzündung.
[00:28:39.000 --> 00:28:41.000]   Das ist ein Anwesenzündung.
[00:28:41.000 --> 00:28:43.000]   Das ist ein Anwesenzündung.
[00:28:43.000 --> 00:28:45.000]   Das ist ein Anwesenzündung.
[00:28:45.000 --> 00:28:47.000]   Das ist ein Anwesenzündung.
[00:28:47.000 --> 00:28:49.000]   Das ist ein Anwesenzündung.
[00:28:49.000 --> 00:28:51.000]   Das ist ein Anwesenzündung.
[00:28:51.000 --> 00:28:53.000]   Das ist ein Anwesenzündung.
[00:28:53.000 --> 00:28:55.000]   Das ist ein Anwesenzündung.
[00:28:55.000 --> 00:28:57.000]   Das ist ein Anwesenzündung.
[00:28:57.000 --> 00:28:59.000]   Das ist ein Anwesenzündung.
[00:28:59.000 --> 00:29:01.000]   Das ist ein Anwesenzündung.
[00:29:01.000 --> 00:29:03.000]   Das ist ein Anwesenzündung.
[00:29:03.000 --> 00:29:05.000]   Das ist ein Anwesenzündung.
[00:29:05.000 --> 00:29:07.000]   Das ist ein Anwesenzündung.
[00:29:07.000 --> 00:29:09.000]   Das ist ein Anwesenzündung.
[00:29:09.000 --> 00:29:11.000]   Das ist ein Anwesenzündung.
[00:29:11.000 --> 00:29:13.000]   Das ist ein Anwesenzündung.
[00:29:13.000 --> 00:29:15.000]   Das ist ein Anwesenzündung.
[00:29:15.000 --> 00:29:17.000]   Das ist ein Anwesenzündung.
[00:29:17.000 --> 00:29:19.000]   Das ist ein Anwesenzündung.
[00:29:19.000 --> 00:29:21.000]   Das ist ein Anwesenzündung.
[00:29:21.000 --> 00:29:23.000]   Das ist ein Anwesenzündung.
[00:29:23.000 --> 00:29:25.000]   Das ist ein Anwesenzündung.
[00:29:25.000 --> 00:29:27.000]   Das ist ein Anwesenzündung.
[00:29:27.000 --> 00:29:29.000]   Das ist ein Anwesenzündung.
[00:29:29.000 --> 00:29:31.000]   Das ist ein Anwesenzündung.
[00:29:31.000 --> 00:29:33.000]   Das ist ein Anwesenzündung.
[00:29:33.000 --> 00:29:35.000]   Das ist ein Anwesenzündung.
[00:29:35.000 --> 00:29:37.000]   Das ist ein Anwesenzündung.
[00:29:37.000 --> 00:29:39.000]   Das ist ein Anwesenzündung.
[00:29:39.000 --> 00:29:41.000]   Das ist ein Anwesenzündung.
[00:29:41.000 --> 00:29:43.000]   Das ist ein Anwesenzündung.
[00:29:43.000 --> 00:29:45.000]   Das ist ein Anwesenzündung.
[00:29:45.000 --> 00:29:47.000]   Das ist ein Anwesenzündung.
[00:29:47.000 --> 00:29:49.000]   Das ist ein relativ einfaches Fach,
[00:29:49.000 --> 00:29:51.000]   mit welchem man gut kompensieren kann.
[00:29:51.000 --> 00:29:54.000]   Es ist ja gut, wenn Informatiker programmieren können.
[00:29:54.000 --> 00:29:57.000]   Jedoch sollte es nicht unterschätzt werden,
[00:29:57.000 --> 00:30:00.000]   denn es benötigt genügend Übung.
[00:30:00.000 --> 00:30:02.000]   Und dann weiter.
[00:30:02.000 --> 00:30:05.000]   Das gilt auch dann, wenn Sie schon etwas programmieren können.
[00:30:05.000 --> 00:30:07.000]   Themen wie Vererbung und Polymorphismus,
[00:30:07.000 --> 00:30:10.000]   die wir jetzt noch nicht sofort am ersten Tag behandeln,
[00:30:10.000 --> 00:30:12.000]   sind relativ komplex.
[00:30:12.000 --> 00:30:15.000]   Es ist also nicht ganz, ganz einfach.
[00:30:15.000 --> 00:30:17.000]   Aber warum?
[00:30:17.000 --> 00:30:19.000]   Programmieren ist vor allem Übungssache.
[00:30:19.000 --> 00:30:21.000]   Nehmen Sie sich Zeit für die Übungen.
[00:30:21.000 --> 00:30:23.000]   Aber das lohnt sich.
[00:30:23.000 --> 00:30:26.000]   Überraschung, der Fist stellt fest, programmieren zu können,
[00:30:26.000 --> 00:30:28.000]   zahlt sich aus dem Informatikstudium.
[00:30:28.000 --> 00:30:30.000]   Okay, gut.
[00:30:30.000 --> 00:30:32.000]   Ist also doch nicht ganz so von ohne.
[00:30:32.000 --> 00:30:35.000]   Also, jetzt, wie kommen Sie zu Übungen?
[00:30:35.000 --> 00:30:38.000]   Wir publizieren Aufgabenblätter,
[00:30:38.000 --> 00:30:41.000]   die wir über die Webseite publizieren.
[00:30:41.000 --> 00:30:43.000]   Und dann gibt es Übungsgruppen,
[00:30:43.000 --> 00:30:46.000]   die bei Bedarf vor oder auch nachbesprochen werden.
[00:30:46.000 --> 00:30:49.000]   Diese sind eine Gelegenheit zu lernen.
[00:30:49.000 --> 00:30:51.000]   Und die kommen in zwei Varianten.
[00:30:51.000 --> 00:30:54.000]   Da gibt es einmal diese Praxisübungen.
[00:30:54.000 --> 00:30:57.000]   Und dann haben wir die Bonusübungen.
[00:30:57.000 --> 00:31:02.000]   Und beide sind wichtig, aber sind eben in vielem etwas anders.
[00:31:02.000 --> 00:31:05.000]   Jetzt lerke ich gleich, was das im Einzelnen bedeutet.
[00:31:05.000 --> 00:31:08.000]   Und die Teilnahme an den Übungsgruppen ist empfohlen,
[00:31:08.000 --> 00:31:10.000]   aber nicht verbindlich.
[00:31:10.000 --> 00:31:12.000]   Also, wenn Sie mal einen Tag nicht kommen können,
[00:31:12.000 --> 00:31:14.000]   dann ist das ein Problem.
[00:31:14.000 --> 00:31:16.000]   Es gibt auch Leute, die eben, kann ich Ihnen sagen,
[00:31:16.000 --> 00:31:18.000]   von den 500 Leuten, die letztes Jahr,
[00:31:18.000 --> 00:31:20.000]   letzten Herbst die Prüfung abgelegt haben,
[00:31:20.000 --> 00:31:23.000]   da waren knapp 15, die in keiner Übungsgruppe waren.
[00:31:23.000 --> 00:31:25.000]   Geht auch.
[00:31:25.000 --> 00:31:27.000]   Das ist für uns kein Problem.
[00:31:27.000 --> 00:31:29.000]   Aber Sie sollten eigentlich dahin gehen,
[00:31:29.000 --> 00:31:31.000]   mit Ihren Kollegen und Kolleginnen, diskutieren.
[00:31:31.000 --> 00:31:33.000]   Weil es gibt selten nur eine Lösung.
[00:31:33.000 --> 00:31:35.000]   Oft gibt es mehrere Lösungen.
[00:31:35.000 --> 00:31:37.000]   Und auch wenn Sie eine Selbseinlösung gefunden haben,
[00:31:37.000 --> 00:31:39.000]   profitieren Sie davon,
[00:31:39.000 --> 00:31:41.000]   wenn Sie sehen, wie Ihre Kollegin das Thema angegangen ist.
[00:31:41.000 --> 00:31:43.000]   Daher entsprechend,
[00:31:43.000 --> 00:31:45.000]   kriegen Sie mehr Übungen im Zerlegen.
[00:31:45.000 --> 00:31:48.000]   Darum üben Sie das, diskutieren und vergleichen
[00:31:48.000 --> 00:31:50.000]   verschiedene Lösungen.
[00:31:50.000 --> 00:31:52.000]   Das werden Sie später im Leben, in der Arbeit,
[00:31:52.000 --> 00:31:54.000]   viel häufiger machen.
[00:31:54.000 --> 00:31:57.000]   So, diese Aufgaben werden teilweise automatisch korrigiert.
[00:31:57.000 --> 00:32:00.000]   Darüber reden wir später nochmal ein bisschen mehr,
[00:32:00.000 --> 00:32:02.000]   wie das genau geht und so weiter.
[00:32:02.000 --> 00:32:05.000]   Und eben, wir haben, wie ich sage,
[00:32:05.000 --> 00:32:07.000]   Praxisübungen und Bonusübungen.
[00:32:07.000 --> 00:32:10.000]   Jetzt diese Praxisübungen sind Übungen,
[00:32:10.000 --> 00:32:13.000]   die können Sie im Internet wahrscheinlich finden.
[00:32:13.000 --> 00:32:16.000]   Mit mittleren oder gar keinem Aufwand.
[00:32:16.000 --> 00:32:18.000]   Oder wenn Sie eine Kollegin kennen,
[00:32:18.000 --> 00:32:20.000]   die letztes Jahr die Folie gemacht hat,
[00:32:20.000 --> 00:32:23.000]   da war ein Teil der Praxisübungen ähnlich oder gleich.
[00:32:23.000 --> 00:32:29.000]   Solche Aufgaben, Sie können das gerne im Irgendwo nachgucken.
[00:32:29.000 --> 00:32:31.000]   Aber wenn Sie da eine Lösung finden,
[00:32:31.000 --> 00:32:34.000]   dass Langweil sowohl die Assistierenden als auch Co-Pilot.
[00:32:34.000 --> 00:32:37.000]   Sie sollten wirklich die Übungen selber machen.
[00:32:37.000 --> 00:32:40.000]   Die sind eine Gelegenheit zu lernen.
[00:32:40.000 --> 00:32:43.000]   Es geht uns nicht darum, das Programm zu bekommen,
[00:32:43.000 --> 00:32:45.000]   das irgendein Thema erledigt.
[00:32:45.000 --> 00:32:47.000]   Das ist nicht so kritisch.
[00:32:47.000 --> 00:32:49.000]   Wichtig ist, dass Sie eben üben.
[00:32:49.000 --> 00:32:51.000]   Üben, üben, üben.
[00:32:51.000 --> 00:32:55.000]   Die Bonusübungen, die kommen ab der 4. oder 5. Woche.
[00:32:55.000 --> 00:32:57.000]   Das hängt ein bisschen davon ab,
[00:32:57.000 --> 00:33:00.000]   wie gut wir es schaffen, das alles aufzusetzen.
[00:33:00.000 --> 00:33:03.000]   Da gibt es die Möglichkeit, Bonuspunkte zu sammeln.
[00:33:03.000 --> 00:33:07.000]   Diese Bonuspunkte helfen Ihnen, die Note anzuheben.
[00:33:07.000 --> 00:33:12.000]   Um maximal 0,25 Punkte in dem System von 1 bis 6,
[00:33:12.000 --> 00:33:15.000]   das eben 6 die beste, 1 die schlechteste Note ist,
[00:33:15.000 --> 00:33:18.000]   können Sie maximal ein Viertelpunkt bekommen.
[00:33:18.000 --> 00:33:20.000]   Das ist nicht zwingend.
[00:33:20.000 --> 00:33:22.000]   Sie müssen das nicht machen.
[00:33:22.000 --> 00:33:25.000]   Die Maximallnote ist auch ohne Bonus erreichbar.
[00:33:25.000 --> 00:33:28.000]   Wir haben jedes Jahr ein paar Studierende,
[00:33:28.000 --> 00:33:31.000]   die müssen wir abrunden, abrunden auf die 6.
[00:33:31.000 --> 00:33:35.000]   Die hätten also mit Prüfungsleistung und Bonus etwas besser als eine 6 verdient,
[00:33:35.000 --> 00:33:38.000]   aber 6 ist das Beste, was sie bekommen können.
[00:33:38.000 --> 00:33:42.000]   Also ist eben eine Möglichkeit für Sie, da etwas zu machen.
[00:33:42.000 --> 00:33:47.000]   Aber eben diese Bonusprüfungen sind eben auch wieder nur ein Anreiz.
[00:33:47.000 --> 00:33:50.000]   Der Anreiz ist der, dass wenn Sie die Arbeit machen,
[00:33:50.000 --> 00:33:54.000]   dass Sie dann die Aufgaben etwas besser verstehen.
[00:33:54.000 --> 00:33:57.000]   Aber Sie müssen die Aufgaben selber lösen.
[00:33:57.000 --> 00:34:00.000]   Das ist einmal mein persönlicher didaktischer Vorschlag.
[00:34:00.000 --> 00:34:04.000]   Sie lernen nichts, wenn Sie die Aufgaben von woanders abschreiben.
[00:34:04.000 --> 00:34:07.000]   Es ist auch der offizielle Etha-Politik,
[00:34:07.000 --> 00:34:10.000]   dass das abschreiben oder abschreiben lassen,
[00:34:10.000 --> 00:34:13.000]   gilt als unehrliches Verhalten
[00:34:13.000 --> 00:34:19.000]   und wird von der Etha nach der Etha-Disziplinarordnung geahndelt.
[00:34:19.000 --> 00:34:21.000]   Also bitte ersparen Sie es mir,
[00:34:21.000 --> 00:34:23.000]   dass ich meine Zeit darauf verwenden muss,
[00:34:23.000 --> 00:34:25.000]   solche Fälle zu behandeln,
[00:34:25.000 --> 00:34:28.000]   ist in Ihrem Interesse.
[00:34:28.000 --> 00:34:31.000]   Und eben, wenn Sie mich nicht glauben, ich habe immer Zahlen.
[00:34:31.000 --> 00:34:33.000]   Hier haben wir schon ein bisschen länger her,
[00:34:33.000 --> 00:34:35.000]   aber so schnell ändert sich ja nichts.
[00:34:35.000 --> 00:34:38.000]   Ich habe hier mir von meinen Assistenten zusammenstellen lassen,
[00:34:38.000 --> 00:34:41.000]   auf an wie viele Hausaufgaben, also Übungen,
[00:34:41.000 --> 00:34:44.000]   hat eine Studentin oder ein Student gearbeitet
[00:34:44.000 --> 00:34:48.000]   und was für eine Note hat er oder sie bekommen.
[00:34:48.000 --> 00:34:51.000]   Hier haben wir bei 2,5 erfreulicherweise abgeschnitten.
[00:34:51.000 --> 00:34:57.000]   Und da sehen wir, dass Leute, die in 10 oder 12 dieser Übungsaufgabe
[00:34:57.000 --> 00:35:04.000]   gearbeitet haben, dass da ein großer Teil hier in diesem Quartal ist,
[00:35:04.000 --> 00:35:06.000]   da wohl eben bestanden haben.
[00:35:06.000 --> 00:35:08.000]   Es gibt natürlich auch ein paar Leute,
[00:35:08.000 --> 00:35:10.000]   das wollen wir nicht verheimlichen,
[00:35:10.000 --> 00:35:13.000]   die haben an wenig Aufgaben gearbeitet
[00:35:13.000 --> 00:35:16.000]   und trotzdem eine gute Note bekommen.
[00:35:16.000 --> 00:35:19.000]   Aber es sind vielleicht Wiederholungskrunden,
[00:35:19.000 --> 00:35:24.000]   die vielleicht aus anderen Gründen das machen mussten.
[00:35:24.000 --> 00:35:27.000]   Also, da habe ich gesagt, gucken wir uns mal nach,
[00:35:27.000 --> 00:35:32.000]   wie sieht es denn mit den Leuten aus, die den 100% Bonus hatten?
[00:35:32.000 --> 00:35:36.000]   Also, die hatten Leute, oder wie viel,
[00:35:36.000 --> 00:35:40.000]   welchen Bonus haben die Leute überhaupt gewonnen
[00:35:40.000 --> 00:35:43.000]   und welche, was für Noten haben die bekommen?
[00:35:43.000 --> 00:35:46.000]   Also, Sie sehen, 75% der Studierenden
[00:35:46.000 --> 00:35:49.000]   bekommen den vollen 0,25 Bonus.
[00:35:49.000 --> 00:35:55.000]   Und wenn Sie jetzt eben weniger abgeben, wird das Linie runtergerundet.
[00:35:55.000 --> 00:35:58.000]   Und Sie sehen also hier zwei Sachen.
[00:35:58.000 --> 00:36:04.000]   Erst mal Leute, die weniger als, sagen wir, 50% der Übungen gemacht haben,
[00:36:04.000 --> 00:36:06.000]   denen geht es nicht sehr gut.
[00:36:06.000 --> 00:36:09.000]   Hier, Sie können denken, dass die Grenze für bestanden,
[00:36:09.000 --> 00:36:12.000]   also hier ist die 4,0 und hier drunter nicht,
[00:36:12.000 --> 00:36:13.000]   die ist ungefähr da.
[00:36:13.000 --> 00:36:17.000]   Also Leute, die weniger als 50%, 6% gemacht haben,
[00:36:17.000 --> 00:36:21.000]   haben selten eine gute Programmierleistung abgelegt.
[00:36:21.000 --> 00:36:24.000]   Jetzt ein bisschen Besorgniserregend für mich ist,
[00:36:24.000 --> 00:36:28.000]   dass hier sind die Leute, die alle die Bonuspunkte bekommen haben
[00:36:28.000 --> 00:36:32.000]   und trotzdem gibt es da einige, nicht zu wenige,
[00:36:32.000 --> 00:36:38.000]   die den in der Prüfung, in der Programmierprüfung,
[00:36:38.000 --> 00:36:41.000]   muss man genau sagen, doch nicht so gut abgeschnitten haben.
[00:36:41.000 --> 00:36:44.000]   Ich nehme jetzt mal diese und halte mir die mal rausgenommen.
[00:36:44.000 --> 00:36:49.000]   Also wir sehen hier, dass unter den Leuten, die den vollen Bonus hatten,
[00:36:49.000 --> 00:36:52.000]   da waren schon ein paar Leute, die haben recht gut,
[00:36:52.000 --> 00:36:59.000]   das ist jetzt Anzahl, die haben dann in der Prüfung 70%, 80%, 90%, 100%
[00:36:59.000 --> 00:37:01.000]   der Programmierpunkte erreicht.
[00:37:01.000 --> 00:37:05.000]   Und auch die, die sagen wir mal, bis zu 40% hatten,
[00:37:05.000 --> 00:37:08.000]   haben immer noch bestanden, das waren die Guten
[00:37:08.000 --> 00:37:10.000]   und dass sie bei ungefähr 40% sagen,
[00:37:10.000 --> 00:37:12.000]   wir ist ungefähr die Bestehensgrenze.
[00:37:12.000 --> 00:37:15.000]   Aber wir haben hier auch diese Gruppe von Leuten,
[00:37:15.000 --> 00:37:20.000]   diese Gruppe von Leuten, die haben in Semester 100% Bonus erwirkt
[00:37:20.000 --> 00:37:25.000]   und dann in der Programmierprüfung haben sie 30%, 20% und so weiter
[00:37:25.000 --> 00:37:28.000]   oder weniger an Prozentpunkten gemacht.
[00:37:28.000 --> 00:37:31.000]   Also das ist natürlich ein bisschen besorgniserregend.
[00:37:31.000 --> 00:37:35.000]   Und Sie sehen also in der Prüfung, die Grundvoraussetzung ist,
[00:37:35.000 --> 00:37:37.000]   dass Sie den Stoff beherrschen.
[00:37:37.000 --> 00:37:39.000]   Da kommen noch andere Faktoren dazu,
[00:37:39.000 --> 00:37:42.000]   vielleicht sind Sie nervös, vielleicht sind Sie gestresst,
[00:37:42.000 --> 00:37:44.000]   vielleicht ist irgendwas nicht optimal.
[00:37:44.000 --> 00:37:46.000]   Vielleicht haben Sie auch nicht gelernt,
[00:37:46.000 --> 00:37:49.000]   dass in der Prüfung Sie unter Zeitdruck arbeiten werden.
[00:37:49.000 --> 00:37:52.000]   Es gibt eine bestimmte Anzahl an Stunden,
[00:37:52.000 --> 00:37:54.000]   die wir die Prüfung abhalten lassen können,
[00:37:54.000 --> 00:37:56.000]   nicht eben die ganze Woche, wie wir es haben.
[00:37:56.000 --> 00:37:59.000]   Und darum haben wir dann im letzten Jahr mal angefangen,
[00:37:59.000 --> 00:38:03.000]   ein paar dieser Bonusaufgaben mit Zeitbeschränkungen auszugeben.
[00:38:03.000 --> 00:38:05.000]   Haben Ihnen freiwillig die Möglichkeit gegeben,
[00:38:05.000 --> 00:38:07.000]   sich einer Zeitbeschränkung zu unterwerfen.
[00:38:07.000 --> 00:38:11.000]   Und da haben wir gesehen, dass nur noch sehr wenig Leute,
[00:38:11.000 --> 00:38:19.000]   die hier weniger als 40%, die eben weniger als 40%,
[00:38:19.000 --> 00:38:23.000]   weniger, das sind all die Leute, die ja alle 100% Bonus gehabt.
[00:38:23.000 --> 00:38:26.000]   Es gibt wenig Leute, die hatten 100% von dem Bonus
[00:38:26.000 --> 00:38:29.000]   und eine schlechte Leistung in der Prüfung.
[00:38:29.000 --> 00:38:31.000]   Also eine Handvoll.
[00:38:31.000 --> 00:38:33.000]   Natürlich gibt es immer noch ein paar,
[00:38:33.000 --> 00:38:35.000]   kann immer noch was schief laufen.
[00:38:35.000 --> 00:38:37.000]   Aber es ist für mich ein klares Zeichen,
[00:38:37.000 --> 00:38:40.000]   dass Sie wirklich die Aufgaben selber machen müssen,
[00:38:40.000 --> 00:38:43.000]   nicht daran, die ganze Woche arbeiten sollen,
[00:38:43.000 --> 00:38:45.000]   sondern sich selber ein bisschen Zeit geben,
[00:38:45.000 --> 00:38:52.000]   die ganze Zeit, Sie müssen sich wirklich Zeit nehmen zum Üben
[00:38:52.000 --> 00:38:54.000]   und auch Üben mit Zeitbeschränkungen,
[00:38:54.000 --> 00:38:57.000]   damit Sie das eben vernünftig hinbekommen.
[00:38:57.000 --> 00:39:01.000]   Also, Bonusaufgaben sind ein Anreiz.
[00:39:01.000 --> 00:39:06.000]   Nur die Bonusaufgaben lösen ist für mich meiner Meinung nach riskant.
[00:39:06.000 --> 00:39:10.000]   Aber vor allen Dingen müssen Sie die Aufgaben selber lösen.
[00:39:10.000 --> 00:39:13.000]   Wenn Ihre Kolleginnen die Aufgaben für Sie lösen,
[00:39:13.000 --> 00:39:15.000]   haben Sie nichts gewonnen.
[00:39:15.000 --> 00:39:17.000]   Da haben Sie nichts bekommen.
[00:39:17.000 --> 00:39:19.000]   Ich habe Sie hier ein paar Fragen zur Prüfung,
[00:39:19.000 --> 00:39:21.000]   komme ich dann gleich noch drauf.
[00:39:21.000 --> 00:39:24.000]   Also, jetzt um diese Übungsgruppen durchzuführen,
[00:39:24.000 --> 00:39:28.000]   bieten wir dieses Jahr neu drei Arten von Gruppen an.
[00:39:28.000 --> 00:39:31.000]   Da gibt es einmal Fokusgruppen, was das heißt, sage ich gleich.
[00:39:31.000 --> 00:39:35.000]   Und es gibt gemischte Gruppen, was das heißt, sage ich auch gleich.
[00:39:35.000 --> 00:39:39.000]   Und dann haben wir noch dieses Jahr eine Gruppe für die Repetierende.
[00:39:39.000 --> 00:39:46.000]   Also, eine Fokusgruppe zieht, versucht sich einzustellen auf Studierende,
[00:39:46.000 --> 00:39:50.000]   ohne Vorkenntnisse und ohne vorherige Programmiererfahrung,
[00:39:50.000 --> 00:39:52.000]   egal welcher Programmiersprache.
[00:39:52.000 --> 00:39:55.000]   Die Fokusgruppe, wenn Sie eine Fokusgruppe gehen,
[00:39:55.000 --> 00:40:00.000]   können Sie davon ausgehen, dass die anderen auch keine Programmiererfahrung haben.
[00:40:00.000 --> 00:40:02.000]   Und dass Sie eben einen Umfeld finden,
[00:40:02.000 --> 00:40:06.000]   in dem Sie hoffentlich alle gemeinsam gut programmieren lernen.
[00:40:06.000 --> 00:40:09.000]   In der gemischten Gruppe, deswegen heißt die auch gemischte,
[00:40:09.000 --> 00:40:11.000]   sind alle Vorkenntnistufen.
[00:40:11.000 --> 00:40:15.000]   Sie können, wenn Sie wollen, auch als Anfängerin oder Anfänger
[00:40:15.000 --> 00:40:17.000]   in eine gemischte Gruppe gehen.
[00:40:17.000 --> 00:40:20.000]   Sie könnten auch als Experte in eine Fokusgruppe gehen,
[00:40:20.000 --> 00:40:25.000]   aber das würde ich nicht wissen, warum.
